chip_peak_id	chip_peak_start	chip_peak_stop	nearby_ensembl_gene_id	nearby_gene_name	nearby_gene_tss
CRX.2945	3403951	3404115	ENSMUSG00000024900.6	Cpt1a	3373285
CRX.2945	3403951	3404115	ENSMUSG00000024905.16	Tesmin	3438857
CRX.2945	3403951	3404115	ENSMUSG00000024907.8	Gal	3464447
CRX.2947	4064941	4065105	ENSMUSG00000024885.10	Aldh3b1	3979808
CRX.2947	4064941	4065105	ENSMUSG00000036908.18	Unc93b1	3985186
CRX.2947	4064941	4065105	ENSMUSG00000037263.14	Aldh3b3	4008645
CRX.2947	4064941	4065105	ENSMUSG00000075296.6	Aldh3b2	4022328
CRX.2947	4064941	4065105	ENSMUSG00000024866.11	Acy3	4036661
CRX.2947	4064941	4065105	ENSMUSG00000037477.9	Tbx10	4042752
CRX.2947	4064941	4065105	ENSMUSG00000110949.2	Nudt8	4050580
CRX.2947	4064941	4065105	ENSMUSG00000024869.11	Gm49405	4050626
CRX.2947	4064941	4065105	ENSMUSG00000024871.12	Doc2g	4053313
CRX.2947	4064941	4065105	ENSMUSG00000037916.15	Ndufv1	4062806
CRX.2947	4064941	4065105	ENSMUSG00000060803.7	Gstp1	4087985
CRX.2947	4064941	4065105	ENSMUSG00000038155.12	Gstp2	4092263
CRX.2947	4064941	4065105	ENSMUSG00000058216.14	Gstp3	4109446
CRX.2947	4064941	4065105	ENSMUSG00000024857.17	Cabp2	4133519
CRX.2947	4064941	4065105	ENSMUSG00000024856.11	Cdk2ap2	4147182
CRX.2947	4064941	4065105	ENSMUSG00000024851.15	Pitpnm1	4150622
CRX.2961	4998350	4998514	ENSMUSG00000083282.4	Ctsf	4905158
CRX.2961	4998350	4998514	ENSMUSG00000006457.5	Actn3	4927937
CRX.2961	4998350	4998514	ENSMUSG00000006463.14	Zdhhc24	4928700
CRX.2961	4998350	4998514	ENSMUSG00000006464.10	Bbs1	4956656
CRX.2961	4998350	4998514	ENSMUSG00000063904.5	Dpp3	4978315
CRX.2961	4998350	4998514	ENSMUSG00000024901.16	Peli3	4993155
CRX.2961	4998350	4998514	ENSMUSG00000024902.6	Mrpl11	5012175
CRX.2961	4998350	4998514	ENSMUSG00000045903.10	Npas4	5040344
CRX.2961	4998350	4998514	ENSMUSG00000024891.7	Slc29a2	5073888
CRX.2961	4998350	4998514	ENSMUSG00000047379.8	B4gat1	5088854
CRX.2961	4998350	4998514	ENSMUSG00000117789.2	Gm50388	5088919
CRX.2961	4998350	4998514	ENSMUSG00000080268.5	Brms1	5091382
CRX.2971	5560536	5560700	ENSMUSG00000024914.17	Drap1	5474949
CRX.2971	5560536	5560700	ENSMUSG00000047423.11	AI837181	5475172
CRX.2971	5560536	5560700	ENSMUSG00000024912.7	Fosl1	5497575
CRX.2971	5560536	5560700	ENSMUSG00000095098.3	Ccdc85b	5507922
CRX.2971	5560536	5560700	ENSMUSG00000024911.8	Fibp	5510657
CRX.2971	5560536	5560700	ENSMUSG00000024910.6	Ctsw	5518535
CRX.2971	5560536	5560700	ENSMUSG00000024909.16	Efemp2	5524778
CRX.2971	5560536	5560700	ENSMUSG00000024906.11	Mus81	5538430
CRX.2971	5560536	5560700	ENSMUSG00000056201.9	Cfl1	5540513
CRX.2971	5560536	5560700	ENSMUSG00000100937.2	Nscme3l	5553815
CRX.2971	5560536	5560700	ENSMUSG00000056185.6	Snx32	5560491
CRX.2971	5560536	5560700	ENSMUSG00000024922.3	Ovol1	5610674
CRX.2971	5560536	5560700	ENSMUSG00000049562.7	Ap5b1	5618102
CRX.2971	5560536	5560700	ENSMUSG00000024925.12	Rnaseh2c	5652003
CRX.2971	5560536	5560700	ENSMUSG00000024926.11	Kat5	5660265
CRX.2981	6427415	6427579	ENSMUSG00000024769.8	Cdc42bpg	6356486
CRX.2981	6427415	6427579	ENSMUSG00000024947.18	Men1	6385009
CRX.2981	6427415	6427579	ENSMUSG00000024948.16	Map4k2	6391190
CRX.2981	6427415	6427579	ENSMUSG00000024949.18	Sf1	6413720
CRX.2981	6427415	6427579	ENSMUSG00000032648.15	Pygm	6434429
CRX.2981	6427415	6427579	ENSMUSG00000032946.17	Rasgrp2	6449370
CRX.2981	6427415	6427579	ENSMUSG00000033768.18	Nrxn2	6477967
CRX.2986	6919766	6919930	ENSMUSG00000047810.10	Ccdc88b	6835579
CRX.2986	6919766	6919930	ENSMUSG00000024953.18	Prdx5	6885669
CRX.2986	6919766	6919930	ENSMUSG00000038812.17	Trmt112	6887115
CRX.2986	6919766	6919930	ENSMUSG00000024955.16	Esrra	6899208
CRX.2986	6919766	6919930	ENSMUSG00000050623.6	Catsperz	6902748
CRX.2986	6919766	6919930	ENSMUSG00000024957.10	Kcnk4	6911883
CRX.2986	6919766	6919930	ENSMUSG00000024958.14	Gpr137	6918561
CRX.2986	6919766	6919930	ENSMUSG00000024959.15	Bad	6919229
CRX.2986	6919766	6919930	ENSMUSG00000024960.10	Plcb3	6947182
CRX.2986	6919766	6919930	ENSMUSG00000056612.8	Ppp1r14b	6952609
CRX.2986	6919766	6919930	ENSMUSG00000056629.17	Fkbp2	6957618
CRX.2986	6919766	6919930	ENSMUSG00000024962.14	Vegfb	6965019
CRX.2986	6919766	6919930	ENSMUSG00000024963.13	Dnajc4	6969871
CRX.2986	6919766	6919930	ENSMUSG00000037349.10	Nudt22	6973485
CRX.2986	6919766	6919930	ENSMUSG00000047656.10	Trpt1	6973540
CRX.2986	6919766	6919930	ENSMUSG00000024965.10	Fermt3	6996837
CRX.2986	6919766	6919930	ENSMUSG00000024966.10	Stip1	7017335
CRX.2991	7190515	7190679	ENSMUSG00000024767.12	Otub1	7183681
CRX.2991	7190515	7190679	ENSMUSG00000035885.6	Cox8a	7194981
CRX.2991	7190515	7190679	ENSMUSG00000024764.11	Naa40	7218548
CRX.2991	7190515	7190679	ENSMUSG00000024968.15	Rcor2	7245644
CRX.3002	8858149	8858313	ENSMUSG00000003680.17	Taf6l	8763621
CRX.3002	8858149	8858313	ENSMUSG00000071662.5	Polr2g	8775941
CRX.3002	8858149	8858313	ENSMUSG00000071661.8	Zbtb3	8779919
CRX.3002	8858149	8858313	ENSMUSG00000071660.11	Ttc9c	8796697
CRX.3002	8858149	8858313	ENSMUSG00000071659.5	Hnrnpul2	8797374
CRX.3002	8858149	8858313	ENSMUSG00000118124.2	Gm50139	8807137
CRX.3002	8858149	8858313	ENSMUSG00000071657.13	Bscl2	8814831
CRX.3002	8858149	8858313	ENSMUSG00000071658.6	Gng3	8816558
CRX.3002	8858149	8858313	ENSMUSG00000071656.8	Lrrn4cl	8828149
CRX.3002	8858149	8858313	ENSMUSG00000071655.13	Ubxn1	8848957
CRX.3002	8858149	8858313	ENSMUSG00000071654.7	Uqcc3	8858287
CRX.3002	8858149	8858313	ENSMUSG00000096740.9	Lbhd1	8861096
CRX.3002	8858149	8858313	ENSMUSG00000116166.2	Gm49403	8861294
CRX.3002	8858149	8858313	ENSMUSG00000071653.10	1810009A15Rik	8866217
CRX.3002	8858149	8858313	ENSMUSG00000116347.2	Gm49416	8866290
CRX.3002	8858149	8858313	ENSMUSG00000071652.9	Ints5	8870369
CRX.3002	8858149	8858313	ENSMUSG00000071650.7	Ganab	8875465
CRX.3002	8858149	8858313	ENSMUSG00000071649.7	B3gat3	8897738
CRX.3002	8858149	8858313	ENSMUSG00000071648.5	Rom1	8906720
CRX.3002	8858149	8858313	ENSMUSG00000071647.6	Eml3	8906916
CRX.3002	8858149	8858313	ENSMUSG00000071646.10	Mta2	8919239
CRX.3002	8858149	8858313	ENSMUSG00000071645.7	Tut1	8931211
CRX.3002	8858149	8858313	ENSMUSG00000071644.11	Eef1g	8944405
CRX.3003	8861053	8861217	ENSMUSG00000003680.17	Taf6l	8763621
CRX.3003	8861053	8861217	ENSMUSG00000071662.5	Polr2g	8775941
CRX.3003	8861053	8861217	ENSMUSG00000071661.8	Zbtb3	8779919
CRX.3003	8861053	8861217	ENSMUSG00000071660.11	Ttc9c	8796697
CRX.3003	8861053	8861217	ENSMUSG00000071659.5	Hnrnpul2	8797374
CRX.3003	8861053	8861217	ENSMUSG00000118124.2	Gm50139	8807137
CRX.3003	8861053	8861217	ENSMUSG00000071657.13	Bscl2	8814831
CRX.3003	8861053	8861217	ENSMUSG00000071658.6	Gng3	8816558
CRX.3003	8861053	8861217	ENSMUSG00000071656.8	Lrrn4cl	8828149
CRX.3003	8861053	8861217	ENSMUSG00000071655.13	Ubxn1	8848957
CRX.3003	8861053	8861217	ENSMUSG00000071654.7	Uqcc3	8858287
CRX.3003	8861053	8861217	ENSMUSG00000096740.9	Lbhd1	8861096
CRX.3003	8861053	8861217	ENSMUSG00000116166.2	Gm49403	8861294
CRX.3003	8861053	8861217	ENSMUSG00000071653.10	1810009A15Rik	8866217
CRX.3003	8861053	8861217	ENSMUSG00000116347.2	Gm49416	8866290
CRX.3003	8861053	8861217	ENSMUSG00000071652.9	Ints5	8870369
CRX.3003	8861053	8861217	ENSMUSG00000071650.7	Ganab	8875465
CRX.3003	8861053	8861217	ENSMUSG00000071649.7	B3gat3	8897738
CRX.3003	8861053	8861217	ENSMUSG00000071648.5	Rom1	8906720
CRX.3003	8861053	8861217	ENSMUSG00000071647.6	Eml3	8906916
CRX.3003	8861053	8861217	ENSMUSG00000071646.10	Mta2	8919239
CRX.3003	8861053	8861217	ENSMUSG00000071645.7	Tut1	8931211
CRX.3003	8861053	8861217	ENSMUSG00000071644.11	Eef1g	8944405
CRX.3008	8944425	8944589	ENSMUSG00000071655.13	Ubxn1	8848957
CRX.3008	8944425	8944589	ENSMUSG00000071654.7	Uqcc3	8858287
CRX.3008	8944425	8944589	ENSMUSG00000096740.9	Lbhd1	8861096
CRX.3008	8944425	8944589	ENSMUSG00000116166.2	Gm49403	8861294
CRX.3008	8944425	8944589	ENSMUSG00000071653.10	1810009A15Rik	8866217
CRX.3008	8944425	8944589	ENSMUSG00000116347.2	Gm49416	8866290
CRX.3008	8944425	8944589	ENSMUSG00000071652.9	Ints5	8870369
CRX.3008	8944425	8944589	ENSMUSG00000071650.7	Ganab	8875465
CRX.3008	8944425	8944589	ENSMUSG00000071649.7	B3gat3	8897738
CRX.3008	8944425	8944589	ENSMUSG00000071648.5	Rom1	8906720
CRX.3008	8944425	8944589	ENSMUSG00000071647.6	Eml3	8906916
CRX.3008	8944425	8944589	ENSMUSG00000071646.10	Mta2	8919239
CRX.3008	8944425	8944589	ENSMUSG00000071645.7	Tut1	8931211
CRX.3008	8944425	8944589	ENSMUSG00000071644.11	Eef1g	8944405
CRX.3008	8944425	8944589	ENSMUSG00000069833.14	Ahnak	8966648
CRX.3009	9147329	9147493	ENSMUSG00000024653.3	Scgb1a1	9065322
CRX.3009	9147329	9147493	ENSMUSG00000024654.9	Asrgl1	9113000
CRX.3010	9148426	9148590	ENSMUSG00000024653.3	Scgb1a1	9065322
CRX.3010	9148426	9148590	ENSMUSG00000024654.9	Asrgl1	9113000
CRX.3016	10586030	10586194	ENSMUSG00000034820.5	Cpsf7	10502630
CRX.3016	10586030	10586194	ENSMUSG00000024668.9	Sdhaf2	10503506
CRX.3016	10586030	10586194	ENSMUSG00000024667.13	Tmem216	10533115
CRX.3016	10586030	10586194	ENSMUSG00000024666.7	Tmem138	10554471
CRX.3016	10586030	10586194	ENSMUSG00000034445.9	Cyb561a3	10554818
CRX.3016	10586030	10586194	ENSMUSG00000024740.11	Ddb1	10582691
CRX.3016	10586030	10586194	ENSMUSG00000034371.10	Tkfc	10583018
CRX.3016	10586030	10586194	ENSMUSG00000043789.9	Vwce	10611597
CRX.3016	10586030	10586194	ENSMUSG00000024738.7	Pga5	10655435
CRX.3016	10586030	10586194	ENSMUSG00000048832.10	Vps37c	10666115
CRX.3021	10929539	10929703	ENSMUSG00000024736.16	Tmem132a	10847304
CRX.3021	10929539	10929703	ENSMUSG00000034659.15	Tmem109	10859365
CRX.3021	10929539	10929703	ENSMUSG00000024735.14	Prpf19	10872778
CRX.3021	10929539	10929703	ENSMUSG00000024734.9	Zp1	10897996
CRX.3021	10929539	10929703	ENSMUSG00000034117.4	Ptgdr2	10914524
CRX.3021	10929539	10929703	ENSMUSG00000024732.8	Ccdc86	10926630
CRX.3021	10929539	10929703	ENSMUSG00000024731.16	Ms4a10	10952034
CRX.3021	10929539	10929703	ENSMUSG00000067571.5	Ms4a15	10970614
CRX.3021	10929539	10929703	ENSMUSG00000094584.3	Ms4a18	10995395
CRX.3023	11791194	11791358	ENSMUSG00000024682.4	Cblif	11724918
CRX.3023	11791194	11791358	ENSMUSG00000024683.7	Mrpl16	11747755
CRX.3023	11791194	11791358	ENSMUSG00000041488.17	Stx3	11796306
CRX.3023	11791194	11791358	ENSMUSG00000048292.4	Or10v5	11816583
CRX.3023	11791194	11791358	ENSMUSG00000060556.5	Or10v9	11838430
CRX.3023	11791194	11791358	ENSMUSG00000067545.4	Or10q3	11852470
CRX.3023	11791194	11791358	ENSMUSG00000060878.5	Or10v1	11863929
CRX.3023	11791194	11791358	ENSMUSG00000046139.9	Patl1	11889763
CRX.3028	12773558	12773722	ENSMUSG00000079415.3	Cntf	12742996
CRX.3028	12773558	12773722	ENSMUSG00000118491.2	Gm44505	12773490
CRX.3028	12773558	12773722	ENSMUSG00000024695.17	Zfp91	12773490
CRX.3028	12773558	12773722	ENSMUSG00000024696.10	Lpxn	12775961
CRX.3028	12773558	12773722	ENSMUSG00000091014.4	Gm5244	12824046
CRX.3028	12773558	12773722	ENSMUSG00000046272.5	Or5b21	12834647
CRX.3028	12773558	12773722	ENSMUSG00000045126.3	Or5b12b	12861219
CRX.3028	12773558	12773722	ENSMUSG00000057817.7	Or5b96	12870888
CRX.3036	20322020	20322184	ENSMUSG00000024659.16	Anxa1	20368308
CRX.3043	23113669	23113833	ENSMUSG00000033863.3	Klf9	23118590
CRX.3045	23126351	23126515	ENSMUSG00000033863.3	Klf9	23118590
CRX.3046	24178013	24178177	ENSMUSG00000024812.12	Tjp2	24151553
CRX.3046	24178013	24178177	ENSMUSG00000059363.11	Fxn	24257969
CRX.3051	25115862	25116026	ENSMUSG00000032702.17	Kank1	25214339
CRX.3053	25219021	25219185	ENSMUSG00000032702.17	Kank1	25214339
CRX.3055	26653707	26653871	ENSMUSG00000024921.18	Smarca2	26582519
CRX.3059	27163053	27163217	ENSMUSG00000024924.15	Vldlr	27194757
CRX.3061	27196151	27196315	ENSMUSG00000024924.15	Vldlr	27194757
CRX.3064	27254184	27254348	ENSMUSG00000024924.15	Vldlr	27194757
CRX.3064	27254184	27254348	ENSMUSG00000047298.4	Kcnv2	27299988
CRX.3067	28755906	28756070	ENSMUSG00000052942.14	Glis3	28657477
CRX.3067	28755906	28756070	ENSMUSG00000024935.12	Slc1a1	28812474
CRX.3068	28847841	28848005	ENSMUSG00000024935.12	Slc1a1	28812474
CRX.3068	28847841	28848005	ENSMUSG00000040105.4	Plpp6	28941353
CRX.3068	28847841	28848005	ENSMUSG00000064202.16	Spata6l	28945200
CRX.3071	29339210	29339374	ENSMUSG00000050957.5	Insl6	29302756
CRX.3071	29339210	29339374	ENSMUSG00000039097.6	Rln1	29312070
CRX.3071	29339210	29339374	ENSMUSG00000016495.13	Plgrkt	29339370
CRX.3071	29339210	29339374	ENSMUSG00000016496.8	Cd274	29344855
CRX.3071	29339210	29339374	ENSMUSG00000016498.11	Pdcd1lg2	29399459
CRX.3074	29828677	29828841	ENSMUSG00000046138.16	9930021J03Rik	29783389
CRX.3074	29828677	29828841	ENSMUSG00000074909.6	Ranbp6	29790374
CRX.3074	29828677	29828841	ENSMUSG00000024810.17	Il33	29923190
CRX.3076	32770179	32770343	ENSMUSG00000013662.7	Atad1	32689731
CRX.3076	32770179	32770343	ENSMUSG00000013663.9	Pten	32734897
CRX.3076	32770179	32770343	ENSMUSG00000121574.1	__noname__	32734953
CRX.3076	32770179	32770343	ENSMUSG00000121573.1	__noname__	32735104
CRX.3084	37188965	37189129	ENSMUSG00000039652.17	Cpeb3	37184861
CRX.3084	37188965	37189129	ENSMUSG00000023307.15	Marchf5	37184942
CRX.3099	41682494	41682658	ENSMUSG00000025020.12	Slit1	41732104
CRX.3106	42383684	42383848	ENSMUSG00000042401.9	Crtac1	42420224
CRX.3108	42559225	42559389	ENSMUSG00000025184.11	R3hcc1l	42507198
CRX.3108	42559225	42559389	ENSMUSG00000025185.15	Loxl4	42601252
CRX.3113	43933118	43933282	ENSMUSG00000025195.10	Dnmbp	43928630
CRX.3113	43933118	43933282	ENSMUSG00000025196.5	Cpn1	43974995
CRX.3113	43933118	43933282	ENSMUSG00000025197.10	Cyp2c23	44017638
CRX.3114	44075937	44076101	ENSMUSG00000025197.10	Cyp2c23	44017638
CRX.3114	44075937	44076101	ENSMUSG00000025198.17	Erlin1	44058214
CRX.3114	44075937	44076101	ENSMUSG00000025199.17	Chuk	44095919
CRX.3114	44075937	44076101	ENSMUSG00000025200.8	Cwf19l1	44124315
CRX.3114	44075937	44076101	ENSMUSG00000057506.6	Bloc1s2	44134885
CRX.3117	44813768	44813932	ENSMUSG00000004231.16	Pax2	44745833
CRX.3118	44871220	44871384	ENSMUSG00000036097.10	Slf2	44919558
CRX.3121	45062720	45062884	ENSMUSG00000025207.17	Sema4g	44977540
CRX.3121	45062720	45062884	ENSMUSG00000025208.10	Mrpl43	44994881
CRX.3121	45062720	45062884	ENSMUSG00000025209.6	Twnk	44994997
CRX.3121	45062720	45062884	ENSMUSG00000035342.15	Lzts2	45003304
CRX.3121	45062720	45062884	ENSMUSG00000074818.14	Pdzd7	45034156
CRX.3121	45062720	45062884	ENSMUSG00000025212.18	Sfxn3	45036113
CRX.3121	45062720	45062884	ENSMUSG00000025213.12	Kazald1	45063680
CRX.3121	45062720	45062884	ENSMUSG00000025215.11	Tlx1	45139119
CRX.3123	45280951	45281115	ENSMUSG00000025216.10	Lbx1	45224251
CRX.3123	45280951	45281115	ENSMUSG00000025217.16	Btrc	45352190
CRX.3131	45771958	45772122	ENSMUSG00000025219.14	Fgf8	45731312
CRX.3131	45771958	45772122	ENSMUSG00000056209.8	Npm3	45738030
CRX.3131	45771958	45772122	ENSMUSG00000025220.9	Oga	45771990
CRX.3131	45771958	45772122	ENSMUSG00000025221.17	Kcnip2	45804500
CRX.3134	46044782	46044946	ENSMUSG00000039901.11	Armh3	45986927
CRX.3134	46044782	46044946	ENSMUSG00000074811.4	Hps6	45991947
CRX.3134	46044782	46044946	ENSMUSG00000025223.16	Ldb1	46033649
CRX.3134	46044782	46044946	ENSMUSG00000055491.15	Pprc1	46045023
CRX.3134	46044782	46044946	ENSMUSG00000015176.12	Nolc1	46064302
CRX.3134	46044782	46044946	ENSMUSG00000038754.6	Elovl3	46120336
CRX.3134	46044782	46044946	ENSMUSG00000025229.16	Pitx3	46136765
CRX.3134	46044782	46044946	ENSMUSG00000025224.17	Gbf1	46140948
CRX.3137	46141594	46141758	ENSMUSG00000055491.15	Pprc1	46045023
CRX.3137	46141594	46141758	ENSMUSG00000015176.12	Nolc1	46064302
CRX.3137	46141594	46141758	ENSMUSG00000038754.6	Elovl3	46120336
CRX.3137	46141594	46141758	ENSMUSG00000025229.16	Pitx3	46136765
CRX.3137	46141594	46141758	ENSMUSG00000025224.17	Gbf1	46140948
CRX.3138	46311057	46311221	ENSMUSG00000025225.16	Nfkb2	46294135
CRX.3138	46311057	46311221	ENSMUSG00000037126.17	Psd	46315595
CRX.3138	46311057	46311221	ENSMUSG00000025226.12	Fbxl15	46316623
CRX.3138	46311057	46311221	ENSMUSG00000036748.17	Cuedc2	46327099
CRX.3138	46311057	46311221	ENSMUSG00000099655.3	2310034G01Rik	46338741
CRX.3138	46311057	46311221	ENSMUSG00000025227.15	Mfsd13a	46345319
CRX.3138	46311057	46311221	ENSMUSG00000025228.6	Actr1a	46384186
CRX.3138	46311057	46311221	ENSMUSG00000025231.18	Sufu	46385357
CRX.3139	46314690	46314854	ENSMUSG00000025225.16	Nfkb2	46294135
CRX.3139	46314690	46314854	ENSMUSG00000037126.17	Psd	46315595
CRX.3139	46314690	46314854	ENSMUSG00000025226.12	Fbxl15	46316623
CRX.3139	46314690	46314854	ENSMUSG00000036748.17	Cuedc2	46327099
CRX.3139	46314690	46314854	ENSMUSG00000099655.3	2310034G01Rik	46338741
CRX.3139	46314690	46314854	ENSMUSG00000025227.15	Mfsd13a	46345319
CRX.3139	46314690	46314854	ENSMUSG00000025228.6	Actr1a	46384186
CRX.3139	46314690	46314854	ENSMUSG00000025231.18	Sufu	46385357
CRX.3144	46551684	46551848	ENSMUSG00000025034.10	Trim8	46490141
CRX.3144	46551684	46551848	ENSMUSG00000025035.10	Arl3	46561532
CRX.3144	46551684	46551848	ENSMUSG00000025036.8	Sfxn2	46561806
CRX.3144	46551684	46551848	ENSMUSG00000047731.18	Wbp1l	46587553
CRX.3149	46817594	46817758	ENSMUSG00000064105.14	Cnnm2	46750035
CRX.3157	53130990	53131154	ENSMUSG00000025026.16	Add3	53132428
CRX.3168	54023620	54023784	ENSMUSG00000084957.4	Bbip1	53933058
CRX.3168	54023620	54023784	ENSMUSG00000024976.15	Shoc2	53933311
CRX.3168	54023620	54023784	ENSMUSG00000033717.7	Adra2a	54032582
CRX.3177	56572751	56572915	ENSMUSG00000025077.15	Dclre1a	56536484
CRX.3177	56572751	56572915	ENSMUSG00000025078.10	Nhlrc2	56536693
CRX.3178	56606185	56606349	ENSMUSG00000025077.15	Dclre1a	56536484
CRX.3178	56606185	56606349	ENSMUSG00000025078.10	Nhlrc2	56536693
CRX.3179	56641585	56641749	ENSMUSG00000035283.6	Adrb1	56710631
CRX.3180	56683902	56684066	ENSMUSG00000035283.6	Adrb1	56710631
CRX.3181	57204087	57204251	ENSMUSG00000025085.17	Ablim1	57204464
CRX.3185	58970154	58970318	ENSMUSG00000048029.11	Eno4	58931857
CRX.3185	58970154	58970318	ENSMUSG00000041362.18	Shtn1	59064532
CRX.3190	3660020	3660184	ENSMUSG00000026655.16	Fam107b	3571525
CRX.3195	5088629	5088793	ENSMUSG00000026669.15	Mcm10	5017155
CRX.3195	5088629	5088793	ENSMUSG00000026672.12	Optn	5068856
CRX.3195	5088629	5088793	ENSMUSG00000026676.8	Ccdc3	5142587
CRX.3215	13023282	13023446	ENSMUSG00000026730.13	Pter	12928903
CRX.3215	13023282	13023446	ENSMUSG00000049630.7	C1ql3	13016617
CRX.3221	18042537	18042701	ENSMUSG00000062651.5	H2al2a	18001769
CRX.3221	18042537	18042701	ENSMUSG00000054074.10	Skida1	18053862
CRX.3221	18042537	18042701	ENSMUSG00000026743.17	Mllt10	18060048
CRX.3225	24863216	24863380	ENSMUSG00000036893.18	Ehmt1	24809626
CRX.3225	24863216	24863380	ENSMUSG00000026972.16	Arrdc1	24825264
CRX.3225	24863216	24863380	ENSMUSG00000026974.12	Zmynd19	24839804
CRX.3225	24863216	24863380	ENSMUSG00000026975.11	Dph7	24852412
CRX.3225	24863216	24863380	ENSMUSG00000036850.5	Mrpl41	24865110
CRX.3225	24863216	24863380	ENSMUSG00000036833.17	Pnpla7	24866045
CRX.3225	24863216	24863380	ENSMUSG00000006476.20	Nsmf	24944367
CRX.3227	25351088	25351252	ENSMUSG00000026956.16	Uap1l1	25255694
CRX.3227	25351088	25351252	ENSMUSG00000026955.14	Sapcd2	25262346
CRX.3227	25351088	25351252	ENSMUSG00000015085.9	Entpd2	25285886
CRX.3227	25351088	25351252	ENSMUSG00000015094.17	Npdc1	25293183
CRX.3227	25351088	25351252	ENSMUSG00000036587.14	Fut7	25313391
CRX.3227	25351088	25351252	ENSMUSG00000026944.19	Abca2	25318715
CRX.3227	25351088	25351252	ENSMUSG00000015093.16	Clic3	25346850
CRX.3227	25351088	25351252	ENSMUSG00000047617.12	Paxx	25351106
CRX.3227	25351088	25351252	ENSMUSG00000015090.14	Ptgds	25359854
CRX.3227	25351088	25351252	ENSMUSG00000026943.13	Lcn12	25383923
CRX.3227	25351088	25351252	ENSMUSG00000015083.12	C8g	25390625
CRX.3227	25351088	25351252	ENSMUSG00000015095.13	Fbxw5	25390762
CRX.3227	25351088	25351252	ENSMUSG00000026942.14	Traf2	25436922
CRX.3227	25351088	25351252	ENSMUSG00000015092.10	Edf1	25447859
CRX.3228	25356394	25356558	ENSMUSG00000026955.14	Sapcd2	25262346
CRX.3228	25356394	25356558	ENSMUSG00000015085.9	Entpd2	25285886
CRX.3228	25356394	25356558	ENSMUSG00000015094.17	Npdc1	25293183
CRX.3228	25356394	25356558	ENSMUSG00000036587.14	Fut7	25313391
CRX.3228	25356394	25356558	ENSMUSG00000026944.19	Abca2	25318715
CRX.3228	25356394	25356558	ENSMUSG00000015093.16	Clic3	25346850
CRX.3228	25356394	25356558	ENSMUSG00000047617.12	Paxx	25351106
CRX.3228	25356394	25356558	ENSMUSG00000015090.14	Ptgds	25359854
CRX.3228	25356394	25356558	ENSMUSG00000026943.13	Lcn12	25383923
CRX.3228	25356394	25356558	ENSMUSG00000015083.12	C8g	25390625
CRX.3228	25356394	25356558	ENSMUSG00000015095.13	Fbxw5	25390762
CRX.3228	25356394	25356558	ENSMUSG00000026942.14	Traf2	25436922
CRX.3228	25356394	25356558	ENSMUSG00000015092.10	Edf1	25447859
CRX.3229	25357718	25357882	ENSMUSG00000026955.14	Sapcd2	25262346
CRX.3229	25357718	25357882	ENSMUSG00000015085.9	Entpd2	25285886
CRX.3229	25357718	25357882	ENSMUSG00000015094.17	Npdc1	25293183
CRX.3229	25357718	25357882	ENSMUSG00000036587.14	Fut7	25313391
CRX.3229	25357718	25357882	ENSMUSG00000026944.19	Abca2	25318715
CRX.3229	25357718	25357882	ENSMUSG00000015093.16	Clic3	25346850
CRX.3229	25357718	25357882	ENSMUSG00000047617.12	Paxx	25351106
CRX.3229	25357718	25357882	ENSMUSG00000015090.14	Ptgds	25359854
CRX.3229	25357718	25357882	ENSMUSG00000026943.13	Lcn12	25383923
CRX.3229	25357718	25357882	ENSMUSG00000015083.12	C8g	25390625
CRX.3229	25357718	25357882	ENSMUSG00000015095.13	Fbxw5	25390762
CRX.3229	25357718	25357882	ENSMUSG00000026942.14	Traf2	25436922
CRX.3229	25357718	25357882	ENSMUSG00000015092.10	Edf1	25447859
CRX.3233	25873611	25873775	ENSMUSG00000026933.18	Camsap1	25873294
CRX.3233	25873611	25873775	ENSMUSG00000036352.17	Ubac1	25911759
CRX.3235	26209647	26209811	ENSMUSG00000036327.19	Qsox2	26127537
CRX.3235	26209647	26209811	ENSMUSG00000048038.9	Ccdc187	26184450
CRX.3235	26209647	26209811	ENSMUSG00000026930.16	Gpsm1	26209785
CRX.3235	26209647	26209811	ENSMUSG00000075467.5	Dnlz	26242122
CRX.3235	26209647	26209811	ENSMUSG00000026928.15	Card9	26249759
CRX.3235	26209647	26209811	ENSMUSG00000036281.14	Snapc4	26270661
CRX.3235	26209647	26209811	ENSMUSG00000026927.18	Entr1	26279328
CRX.3235	26209647	26209811	ENSMUSG00000026926.15	Pmpca	26279351
CRX.3235	26209647	26209811	ENSMUSG00000026925.17	Inpp5e	26299212
CRX.3238	26792914	26793078	ENSMUSG00000015787.16	Abo	26746810
CRX.3238	26792914	26793078	ENSMUSG00000036160.14	Surf6	26792891
CRX.3238	26792914	26793078	ENSMUSG00000015776.13	Med22	26800581
CRX.3238	26792914	26793078	ENSMUSG00000062647.17	Rpl7a	26800776
CRX.3238	26792914	26793078	ENSMUSG00000014873.16	Surf2	26806379
CRX.3238	26792914	26793078	ENSMUSG00000015790.17	Surf1	26806542
CRX.3238	26792914	26793078	ENSMUSG00000014867.10	Surf4	26823940
CRX.3238	26792914	26793078	ENSMUSG00000049897.15	Stkld1	26824081
CRX.3238	26792914	26793078	ENSMUSG00000052406.15	Rexo4	26854398
